customer_name,amount,due_date,label
Cliente_18,7748.6,2024-08-22,regular
Cliente_35,7271.08,2024-08-22,late
Cliente_58,3744.09,2024-08-22,regular
Cliente_85,5257.81,2024-08-22,late
Cliente_77,4032.07,2024-08-22,regular
Cliente_43,9141.77,2024-08-22,regular
Cliente_90,2725.81,2024-08-22,late
Cliente_24,8096.64,2024-08-22,regular
Cliente_64,7019.94,2024-08-22,regular
Cliente_74,545.68,2024-08-22,regular
Cliente_41,8773.12,2024-08-22,regular
Cliente_79,153.12,2024-08-22,regular
Cliente_76,5897.75,2024-08-22,regular
Cliente_46,5587.69,2024-08-22,regular
Cliente_86,5918.97,2024-08-22,regular
Cliente_71,1129.14,2024-08-22,regular
Cliente_81,1409.81,2024-08-22,regular
Cliente_49,2081.53,2024-08-22,regular
Cliente_36,5060.41,2024-08-22,regular
Cliente_63,1252.9,2024-08-22,regular
Cliente_1,8073.38,2024-08-22,regular
Cliente_83,7431.47,2024-08-22,regular
Cliente_8,6217.48,2024-08-22,regular
Cliente_10,8334.64,2024-08-22,late
Cliente_23,5314.35,2024-08-22,regular
Cliente_56,3090.53,2024-08-22,regular
Cliente_68,2460.01,2024-08-22,regular
Cliente_25,3428.89,2024-08-22,late
Cliente_13,136.64,2024-08-22,regular
Cliente_79,136.61,2024-08-22,regular
Cliente_92,2814.53,2024-08-22,regular
Cliente_56,6315.15,2024-08-22,regular
Cliente_98,7929.24,2024-08-22,regular
Cliente_62,367.68,2024-08-22,regular
Cliente_23,9379.4,2024-08-22,regular
Cliente_19,517.76,2024-08-22,regular
Cliente_73,628.68,2024-08-22,regular
Cliente_4,2300.86,2024-08-22,regular
Cliente_17,5552.4,2024-08-22,regular
Cliente_92,9042.64,2024-08-22,regular
Cliente_86,1663.28,2024-08-22,regular
Cliente_70,6448.53,2024-08-22,late
Cliente_82,1119.48,2024-08-22,regular
Cliente_14,6939.9,2024-08-22,regular
Cliente_21,3843.93,2024-08-22,regular
Cliente_64,4121.79,2024-08-22,regular
Cliente_16,1853.72,2024-08-22,regular
Cliente_76,8985.12,2024-08-22,regular
Cliente_79,1271.78,2024-08-22,regular
Cliente_65,3847.27,2024-08-22,late
Cliente_4,2915.85,2024-08-23,regular
Cliente_51,2556.44,2024-08-23,regular
Cliente_70,2974.06,2024-08-23,late
Cliente_8,9809.18,2024-08-23,regular
Cliente_46,5738.67,2024-08-23,regular
Cliente_92,2623.47,2024-08-23,regular
Cliente_58,553.1,2024-08-23,regular
Cliente_3,4463.9,2024-08-23,regular
Cliente_29,5894.4,2024-08-23,regular
Cliente_65,3821.08,2024-08-23,late
Cliente_63,571.14,2024-08-23,regular
Cliente_36,9091.16,2024-08-23,regular
Cliente_31,3827.54,2024-08-23,regular
Cliente_43,8078.97,2024-08-23,regular
Cliente_53,9501.89,2024-08-23,regular
Cliente_38,3195.7,2024-08-23,regular
Cliente_39,5948.09,2024-08-23,regular
Cliente_91,1099.67,2024-08-23,regular
Cliente_59,878.23,2024-08-23,regular
Cliente_6,6183.84,2024-08-23,regular
Cliente_97,2219.17,2024-08-23,regular
Cliente_74,7141.9,2024-08-23,regular
Cliente_77,6760.61,2024-08-23,regular
Cliente_35,8591.49,2024-08-23,late
Cliente_74,3954.92,2024-08-23,regular
Cliente_36,3797.76,2024-08-23,regular
Cliente_35,3867.22,2024-08-23,late
Cliente_63,3680.44,2024-08-23,regular
Cliente_51,2672.45,2024-08-23,regular
Cliente_49,8952.25,2024-08-23,regular
Cliente_92,1056.55,2024-08-23,regular
Cliente_22,6971.22,2024-08-23,regular
Cliente_49,4327.21,2024-08-23,regular
Cliente_66,4908.27,2024-08-23,regular
Cliente_18,4515.77,2024-08-23,regular
Cliente_40,3151.28,2024-08-23,late
Cliente_85,874.6,2024-08-23,late
Cliente_20,319.31,2024-08-23,late
Cliente_79,4878.54,2024-08-23,regular
Cliente_37,7999.23,2024-08-23,regular
Cliente_82,4785.79,2024-08-23,regular
Cliente_96,780.41,2024-08-23,regular
Cliente_47,2636.87,2024-08-23,regular
Cliente_63,5922.46,2024-08-23,regular
Cliente_93,8506.61,2024-08-23,regular
Cliente_49,3304.59,2024-08-23,regular
Cliente_50,4492.65,2024-08-23,late
Cliente_52,1472.56,2024-08-23,regular
Cliente_56,9585.73,2024-08-23,regular
Cliente_52,2599.83,2024-08-23,regular
Cliente_20,6821.24,2024-08-23,late
Cliente_38,3352.6,2024-08-23,regular
Cliente_86,5669.47,2024-08-23,regular
Cliente_13,7654.36,2024-08-23,regular
Cliente_74,8862.99,2024-08-23,regular
Cliente_4,2805.46,2024-08-23,regular
Cliente_19,154.18,2024-08-23,regular
Cliente_52,7649.74,2024-08-23,regular
Cliente_6,6034.72,2024-08-23,regular
Cliente_98,7695.37,2024-08-23,regular
Cliente_36,6991.01,2024-08-23,regular
Cliente_17,5462.43,2024-08-23,regular
Cliente_41,9020.79,2024-08-23,regular
Cliente_84,7187.64,2024-08-23,regular
Cliente_82,3230.65,2024-08-23,regular
Cliente_67,3221.08,2024-08-23,regular
Cliente_16,8702.2,2024-08-23,regular
Cliente_83,1820.05,2024-08-23,regular
Cliente_66,1191.68,2024-08-23,regular
Cliente_74,6566.32,2024-08-23,regular
Cliente_53,7682.8,2024-08-23,regular
Cliente_17,7536.64,2024-08-23,regular
Cliente_33,1753.45,2024-08-23,regular
Cliente_53,2116.17,2024-08-23,regular
Cliente_42,7988.37,2024-08-23,regular
Cliente_48,8896.08,2024-08-23,regular
Cliente_56,9294.74,2024-08-23,regular
Cliente_88,871.79,2024-08-23,regular
Cliente_93,1535.48,2024-08-23,regular
Cliente_59,7901.59,2024-08-23,regular
Cliente_61,4781.57,2024-08-23,regular
Cliente_72,3164.47,2024-08-23,regular
Cliente_78,7801.81,2024-08-23,regular
Cliente_4,9924.95,2024-08-23,regular
Cliente_51,3065.32,2024-08-23,regular
Cliente_19,1961.16,2024-08-23,regular
Cliente_3,9490.75,2024-08-23,regular
Cliente_1,6878.72,2024-08-23,regular
Cliente_20,354.99,2024-08-23,late
Cliente_15,8813.4,2024-08-23,late
Cliente_86,1575.5,2024-08-23,regular
Cliente_86,3326.21,2024-08-23,regular
Cliente_70,7258.51,2024-08-23,late
Cliente_30,2258.59,2024-08-23,late
Cliente_92,9024.49,2024-08-23,regular
Cliente_37,3301.77,2024-08-23,regular
Cliente_57,9424.05,2024-08-23,regular
Cliente_87,4339.55,2024-08-23,regular
Cliente_87,8512.87,2024-08-23,regular
Cliente_54,2974.11,2024-08-23,regular
Cliente_55,1183.61,2024-08-23,late
Cliente_42,3247.23,2024-08-23,regular
Cliente_50,1301.42,2024-08-23,late
Cliente_26,6837.66,2024-08-23,regular
Cliente_37,2657.57,2024-08-23,regular
Cliente_53,2898.67,2024-08-23,regular
Cliente_28,8618.46,2024-08-23,regular
Cliente_17,1033.92,2024-08-23,regular
Cliente_14,2885.63,2024-08-23,regular
Cliente_37,2660.67,2024-08-23,regular
Cliente_40,8042.02,2024-08-23,late
Cliente_28,2823.05,2024-08-23,regular
Cliente_52,3423.64,2024-08-23,regular
Cliente_47,7801.4,2024-08-23,regular
Cliente_87,7790.98,2024-08-23,regular
Cliente_57,1235.86,2024-08-23,regular
Cliente_79,1258.47,2024-08-23,regular
Cliente_19,835.59,2024-08-23,regular
Cliente_17,2362.94,2024-08-23,regular
Cliente_89,550.38,2024-08-23,regular
Cliente_72,4051.45,2024-08-23,regular
Cliente_45,7209.24,2024-08-23,late
Cliente_70,1443.77,2024-08-23,late
Cliente_48,8486.19,2024-08-23,regular
Cliente_72,7239.14,2024-08-23,regular
Cliente_42,6410.0,2024-08-23,regular
Cliente_46,5950.22,2024-08-23,regular
Cliente_44,3493.94,2024-08-23,regular
Cliente_53,9040.35,2024-08-23,regular
Cliente_40,2848.57,2024-08-23,late
Cliente_18,684.89,2024-08-23,regular
Cliente_64,935.17,2024-08-23,regular
Cliente_75,499.69,2024-08-23,late
Cliente_27,9326.34,2024-08-23,regular
Cliente_9,7925.13,2024-08-23,regular
Cliente_23,4309.97,2024-08-23,regular
Cliente_21,5910.17,2024-08-23,regular
Cliente_21,3810.78,2024-08-23,regular
Cliente_87,5100.21,2024-08-23,regular
Cliente_32,8212.61,2024-08-23,regular
Cliente_43,5334.77,2024-08-23,regular
Cliente_65,8510.94,2024-08-23,late
Cliente_65,2473.09,2024-08-23,late
Cliente_98,3901.32,2024-08-23,regular
Cliente_76,2934.69,2024-08-23,regular
Cliente_58,5912.54,2024-08-23,regular
Cliente_35,457.25,2024-08-23,late
Cliente_69,8842.57,2024-08-23,regular
Cliente_44,6038.48,2024-08-23,regular
Cliente_91,8704.38,2024-08-23,regular
Cliente_17,1014.71,2024-08-23,regular
Cliente_92,3472.37,2024-08-23,regular
Cliente_15,5122.43,2024-08-23,late
Cliente_45,7656.02,2024-08-23,late
Cliente_12,3004.61,2024-08-23,regular
Cliente_100,1433.82,2024-08-23,late
Cliente_84,9467.78,2024-08-23,regular
Cliente_5,4648.32,2024-08-23,late
Cliente_98,3590.65,2024-08-23,regular
Cliente_95,1790.81,2024-08-23,late
Cliente_33,3843.93,2024-08-23,regular
Cliente_60,3214.27,2024-08-23,late
Cliente_54,4887.86,2024-08-23,regular
Cliente_84,5977.17,2024-08-23,regular
Cliente_60,7980.07,2024-08-23,late
Cliente_5,9894.89,2024-08-23,late
Cliente_41,2682.38,2024-08-23,regular
Cliente_48,5282.14,2024-08-23,regular
Cliente_87,7350.72,2024-08-23,regular
Cliente_90,8505.27,2024-08-23,late
Cliente_12,1010.42,2024-08-23,regular
Cliente_81,8813.12,2024-08-23,regular
Cliente_59,4366.61,2024-08-23,regular
Cliente_97,6091.03,2024-08-23,regular
Cliente_98,2759.58,2024-08-23,regular
Cliente_83,3222.66,2024-08-23,regular
Cliente_71,429.0,2024-08-23,regular
Cliente_61,8436.04,2024-08-23,regular
Cliente_4,9656.53,2024-08-23,regular
Cliente_52,6175.57,2024-08-23,regular
Cliente_15,9387.27,2024-08-23,late
Cliente_64,6854.09,2024-08-23,regular
Cliente_29,5746.36,2024-08-23,regular
Cliente_99,4112.26,2024-08-23,regular
Cliente_88,1974.11,2024-08-23,regular
Cliente_13,5513.7,2024-08-23,regular
Cliente_12,1877.8,2024-08-23,regular
Cliente_14,2925.84,2024-08-23,regular
Cliente_71,5807.2,2024-08-23,regular
Cliente_68,8859.27,2024-08-23,regular
Cliente_71,901.91,2024-08-23,regular
Cliente_46,4305.42,2024-08-23,regular
Cliente_34,6654.23,2024-08-23,regular
Cliente_51,8356.49,2024-08-23,regular
Cliente_3,317.47,2024-08-23,regular
Cliente_44,6845.33,2024-08-23,regular
Cliente_82,3688.53,2024-08-23,regular
Cliente_60,6778.57,2024-08-23,late
Cliente_84,5288.97,2024-08-23,regular
Cliente_52,7002.96,2024-08-23,regular
Cliente_10,6283.82,2024-08-23,late
Cliente_54,1539.85,2024-08-23,regular
Cliente_63,4621.7,2024-08-23,regular
Cliente_22,5978.33,2024-08-23,regular
Cliente_73,3224.97,2024-08-23,regular
Cliente_63,5157.07,2024-08-23,regular
Cliente_12,9437.31,2024-08-23,regular
Cliente_23,3855.77,2024-08-23,regular
Cliente_81,1213.84,2024-08-23,regular
Cliente_24,1509.06,2024-08-23,regular
Cliente_12,3994.34,2024-08-23,regular
Cliente_34,7546.18,2024-08-23,regular
Cliente_57,2074.64,2024-08-23,regular
Cliente_2,7286.42,2024-08-23,regular
Cliente_79,681.35,2024-08-23,regular
Cliente_15,3058.32,2024-08-23,late
Cliente_77,9418.76,2024-08-23,regular
Cliente_7,7075.73,2024-08-23,regular
Cliente_12,7330.38,2024-08-23,regular
Cliente_93,2121.58,2024-08-23,regular
Cliente_58,1901.34,2024-08-23,regular
Cliente_36,9364.03,2024-08-23,regular
Cliente_6,4350.86,2024-08-23,regular
Cliente_11,6500.09,2024-08-23,regular
Cliente_75,8366.12,2024-08-23,late
Cliente_57,7773.74,2024-08-23,regular
Cliente_11,2540.28,2024-08-23,regular
Cliente_45,7230.36,2024-08-23,late
Cliente_91,1496.86,2024-08-23,regular
Cliente_29,873.53,2024-08-23,regular
Cliente_73,2875.31,2024-08-23,regular
Cliente_77,4828.33,2024-08-23,regular
Cliente_74,5380.86,2024-08-23,regular
Cliente_19,3354.51,2024-08-23,regular
Cliente_25,3274.36,2024-08-23,late
Cliente_31,6043.55,2024-08-23,regular
Cliente_29,5116.07,2024-08-23,regular
Cliente_5,2037.72,2024-08-23,late
Cliente_55,5319.74,2024-08-23,late
Cliente_79,2156.24,2024-08-23,regular
Cliente_73,5098.04,2024-08-23,regular
Cliente_9,3211.83,2024-08-23,regular
Cliente_86,3245.75,2024-08-23,regular
Cliente_75,3207.89,2024-08-23,late
Cliente_9,5301.74,2024-08-23,regular
Cliente_95,5228.48,2024-08-23,late
Cliente_8,4192.24,2024-08-23,regular
Cliente_70,8786.34,2024-08-23,late
Cliente_11,6881.29,2024-08-23,regular
Cliente_64,2926.18,2024-08-23,regular
Cliente_57,988.53,2024-08-23,regular
Cliente_75,254.29,2024-08-23,late
Cliente_58,9246.45,2024-08-23,regular
Cliente_63,3246.04,2024-08-23,regular
Cliente_54,7072.19,2024-08-23,regular
Cliente_53,9982.88,2024-08-23,regular
Cliente_64,2730.27,2024-08-23,regular
Cliente_58,1640.14,2024-08-23,regular
Cliente_31,1105.7,2024-08-23,regular
Cliente_46,8888.06,2024-08-23,regular
Cliente_5,1350.62,2024-08-23,late
Cliente_43,9555.21,2024-08-23,regular
Cliente_22,3043.34,2024-08-23,regular
Cliente_81,7746.0,2024-08-23,regular
Cliente_51,8517.59,2024-08-23,regular
Cliente_4,4706.38,2024-08-24,regular
Cliente_27,2130.21,2024-08-24,regular
Cliente_7,9901.98,2024-08-24,regular
Cliente_10,409.9,2024-08-24,late
Cliente_90,8085.21,2024-08-24,late
Cliente_7,496.23,2024-08-24,regular
Cliente_93,2500.54,2024-08-24,regular
Cliente_54,6741.52,2024-08-24,regular
Cliente_18,6342.24,2024-08-24,regular
Cliente_96,5598.24,2024-08-24,regular
Cliente_10,2697.88,2024-08-24,late
Cliente_5,4848.19,2024-08-24,late
Cliente_65,7166.49,2024-08-24,late
Cliente_72,4764.85,2024-08-24,regular
Cliente_12,9614.32,2024-08-24,regular
Cliente_45,7237.64,2024-08-24,late
Cliente_59,5872.22,2024-08-24,regular
Cliente_48,225.58,2024-08-24,regular
Cliente_41,1766.28,2024-08-24,regular
Cliente_43,8677.32,2024-08-24,regular
Cliente_40,7746.19,2024-08-24,late
Cliente_35,2536.89,2024-08-24,late
Cliente_5,4378.64,2024-08-24,late
Cliente_78,772.95,2024-08-24,regular
Cliente_56,9579.38,2024-08-24,regular
Cliente_54,7387.56,2024-08-24,regular
Cliente_32,2581.76,2024-08-24,regular
Cliente_25,6359.18,2024-08-24,late
Cliente_55,9562.19,2024-08-24,late
Cliente_53,8207.38,2024-08-24,regular
Cliente_39,1848.03,2024-08-24,regular
Cliente_83,8004.44,2024-08-24,regular
Cliente_91,4375.57,2024-08-24,regular
Cliente_77,5367.32,2024-08-24,regular
Cliente_70,9171.35,2024-08-24,late
Cliente_37,9939.86,2024-08-24,regular
Cliente_26,4959.27,2024-08-24,regular
Cliente_92,5237.72,2024-08-24,regular
Cliente_25,2034.8,2024-08-24,late
Cliente_46,2192.27,2024-08-24,regular
Cliente_74,2854.98,2024-08-24,regular
Cliente_75,3700.66,2024-08-24,late
Cliente_12,5712.87,2024-08-24,regular
Cliente_12,7955.56,2024-08-24,regular
Cliente_86,3869.59,2024-08-24,regular
Cliente_58,5045.33,2024-08-24,regular
Cliente_48,8434.08,2024-08-24,regular
Cliente_92,7670.97,2024-08-24,regular
Cliente_82,7313.53,2024-08-24,regular
Cliente_18,7886.54,2024-08-24,regular
Cliente_5,7707.6,2024-08-24,late
Cliente_38,6012.52,2024-08-24,regular
Cliente_96,4319.81,2024-08-24,regular
Cliente_40,1702.1,2024-08-24,late
Cliente_84,7136.55,2024-08-24,regular
Cliente_87,2068.41,2024-08-24,regular
Cliente_52,9260.11,2024-08-24,regular
Cliente_81,8131.91,2024-08-24,regular
Cliente_77,5164.45,2024-08-24,regular
Cliente_56,2582.56,2024-08-24,regular
Cliente_61,6267.51,2024-08-24,regular
Cliente_21,2371.35,2024-08-24,regular
Cliente_66,1357.8,2024-08-24,regular
Cliente_30,2612.67,2024-08-24,late
Cliente_32,3401.34,2024-08-24,regular
Cliente_51,1323.62,2024-08-24,regular
Cliente_55,282.98,2024-08-24,late
Cliente_26,4625.61,2024-08-24,regular
Cliente_53,5655.75,2024-08-24,regular
Cliente_94,5893.83,2024-08-24,regular
Cliente_5,516.24,2024-08-24,late
Cliente_13,5078.99,2024-08-24,regular
Cliente_3,3753.51,2024-08-24,regular
Cliente_71,565.21,2024-08-24,regular
Cliente_45,8056.13,2024-08-24,late
Cliente_59,1987.87,2024-08-24,regular
Cliente_56,3737.87,2024-08-24,regular
Cliente_43,8176.58,2024-08-24,regular
Cliente_8,7574.69,2024-08-24,regular
Cliente_88,4511.93,2024-08-24,regular
Cliente_94,9038.36,2024-08-24,regular
Cliente_56,5896.8,2024-08-24,regular
Cliente_10,9116.57,2024-08-24,late
Cliente_79,4411.77,2024-08-24,regular
Cliente_5,3533.17,2024-08-24,late
Cliente_14,9392.82,2024-08-24,regular
Cliente_26,2896.31,2024-08-24,regular
Cliente_31,5396.2,2024-08-24,regular
Cliente_14,8199.76,2024-08-24,regular
Cliente_58,6868.26,2024-08-24,regular
Cliente_37,4388.04,2024-08-24,regular
Cliente_78,9254.82,2024-08-24,regular
Cliente_13,8391.79,2024-08-24,regular
Cliente_19,5159.14,2024-08-24,regular
Cliente_6,7532.88,2024-08-24,regular
Cliente_4,230.48,2024-08-24,regular
Cliente_5,499.42,2024-08-24,late
Cliente_15,6243.25,2024-08-24,late
Cliente_85,7359.89,2024-08-24,late
Cliente_46,6538.38,2024-08-24,regular
Cliente_22,2214.0,2024-08-24,regular
Cliente_25,5820.85,2024-08-24,late
Cliente_48,6516.01,2024-08-24,regular
Cliente_85,6745.22,2024-08-24,late
Cliente_40,7797.65,2024-08-24,late
Cliente_46,3092.59,2024-08-24,regular
Cliente_23,7683.41,2024-08-24,regular
Cliente_70,2004.84,2024-08-24,late
Cliente_80,3230.21,2024-08-24,late
Cliente_88,7694.11,2024-08-24,regular
Cliente_47,7934.59,2024-08-24,regular
Cliente_58,7754.35,2024-08-24,regular
Cliente_90,3414.16,2024-08-24,late
Cliente_25,2337.82,2024-08-24,late
Cliente_44,5529.81,2024-08-24,regular
Cliente_50,9246.17,2024-08-24,late
Cliente_44,3761.79,2024-08-24,regular
Cliente_71,1603.8,2024-08-24,regular
Cliente_55,5876.38,2024-08-24,late
Cliente_34,748.24,2024-08-24,regular
Cliente_8,5573.72,2024-08-24,regular
Cliente_88,9981.44,2024-08-24,regular
Cliente_18,6412.36,2024-08-24,regular
Cliente_69,4297.52,2024-08-24,regular
Cliente_37,2884.96,2024-08-24,regular
Cliente_15,6980.6,2024-08-24,late
Cliente_86,1841.99,2024-08-24,regular
Cliente_96,6719.7,2024-08-24,regular
Cliente_75,726.68,2024-08-24,late
Cliente_8,1893.24,2024-08-24,regular
Cliente_12,9029.97,2024-08-24,regular
Cliente_2,7565.14,2024-08-24,regular
Cliente_32,788.2,2024-08-24,regular
Cliente_56,9277.55,2024-08-24,regular
Cliente_83,3436.93,2024-08-24,regular
Cliente_22,9684.39,2024-08-24,regular
Cliente_24,6577.96,2024-08-24,regular
Cliente_53,9566.82,2024-08-24,regular
Cliente_58,6544.55,2024-08-24,regular
Cliente_73,2452.2,2024-08-24,regular
Cliente_24,6232.78,2024-08-24,regular
Cliente_73,2356.45,2024-08-24,regular
Cliente_60,8096.86,2024-08-24,late
Cliente_6,7095.62,2024-08-24,regular
Cliente_9,7807.65,2024-08-24,regular
Cliente_1,8764.6,2024-08-24,regular
Cliente_17,1879.74,2024-08-24,regular
Cliente_42,8929.65,2024-08-24,regular
Cliente_8,7510.06,2024-08-24,regular
Cliente_82,5378.56,2024-08-24,regular
Cliente_49,1480.5,2024-08-24,regular
Cliente_13,8900.05,2024-08-24,regular
Cliente_19,5900.31,2024-08-24,regular
Cliente_74,134.03,2024-08-24,regular
Cliente_69,6661.83,2024-08-24,regular
Cliente_69,7591.29,2024-08-24,regular
Cliente_82,2581.44,2024-08-24,regular
Cliente_71,8771.83,2024-08-24,regular
Cliente_80,2633.77,2024-08-24,late
Cliente_51,8619.76,2024-08-24,regular
Cliente_52,2574.83,2024-08-24,regular
Cliente_88,6529.88,2024-08-24,regular
Cliente_79,6667.03,2024-08-24,regular
Cliente_48,9145.29,2024-08-24,regular
Cliente_12,5004.6,2024-08-24,regular
Cliente_55,3926.63,2024-08-24,late
Cliente_73,3847.44,2024-08-24,regular
Cliente_13,2592.56,2024-08-24,regular
Cliente_70,7705.83,2024-08-24,late
Cliente_38,4926.23,2024-08-24,regular
Cliente_71,3722.42,2024-08-24,regular
Cliente_40,4735.97,2024-08-24,late
Cliente_38,4854.24,2024-08-24,regular
Cliente_6,6487.44,2024-08-24,regular
Cliente_37,6292.4,2024-08-24,regular
Cliente_86,562.09,2024-08-24,regular
Cliente_68,6402.6,2024-08-24,regular
Cliente_65,2462.73,2024-08-24,late
Cliente_9,6891.96,2024-08-24,regular
Cliente_6,4609.53,2024-08-24,regular
Cliente_1,3799.44,2024-08-24,regular
Cliente_25,4245.77,2024-08-24,late
Cliente_9,1433.54,2024-08-24,regular
Cliente_20,3173.62,2024-08-24,late
Cliente_57,7949.62,2024-08-24,regular
Cliente_14,2106.98,2024-08-24,regular
Cliente_15,9966.57,2024-08-24,late
Cliente_90,2230.76,2024-08-24,late
Cliente_24,5634.98,2024-08-24,regular
Cliente_89,6991.12,2024-08-24,regular
Cliente_13,1366.33,2024-08-24,regular
Cliente_56,732.16,2024-08-24,regular
Cliente_62,6716.29,2024-08-24,regular
Cliente_38,3112.98,2024-08-24,regular
Cliente_69,3705.77,2024-08-24,regular
Cliente_54,6476.98,2024-08-24,regular
Cliente_66,3932.35,2024-08-24,regular
Cliente_41,316.28,2024-08-24,regular
Cliente_53,4033.2,2024-08-24,regular
Cliente_34,4581.17,2024-08-24,regular
Cliente_13,4189.64,2024-08-24,regular
Cliente_90,2136.92,2024-08-24,late
Cliente_97,4200.9,2024-08-24,regular
Cliente_99,9911.69,2024-08-24,regular
Cliente_31,5045.82,2024-08-24,regular
Cliente_96,5832.42,2024-08-24,regular
Cliente_24,4953.29,2024-08-24,regular
Cliente_18,450.82,2024-08-24,regular
Cliente_60,6035.12,2024-08-24,late
Cliente_47,299.17,2024-08-24,regular
Cliente_48,2345.24,2024-08-24,regular
Cliente_32,1234.45,2024-08-24,regular
Cliente_25,6054.79,2024-08-24,late
Cliente_70,8910.37,2024-08-24,late
Cliente_92,2303.12,2024-08-24,regular
Cliente_77,1947.47,2024-08-24,regular
Cliente_43,5291.12,2024-08-24,regular
Cliente_47,9115.81,2024-08-24,regular
Cliente_60,8314.87,2024-08-24,late
Cliente_9,920.19,2024-08-24,regular
Cliente_89,4399.65,2024-08-24,regular
Cliente_15,5985.13,2024-08-24,late
Cliente_94,4839.0,2024-08-24,regular
Cliente_75,9631.07,2024-08-24,late
Cliente_40,3936.05,2024-08-24,late
Cliente_40,9207.3,2024-08-24,late
Cliente_100,5717.42,2024-08-24,late
Cliente_10,6555.19,2024-08-24,late
Cliente_28,5237.97,2024-08-24,regular
Cliente_29,7833.87,2024-08-24,regular
Cliente_52,8783.09,2024-08-24,regular
Cliente_42,3733.79,2024-08-24,regular
Cliente_77,9939.69,2024-08-24,regular
Cliente_69,9562.8,2024-08-24,regular
Cliente_6,2489.97,2024-08-24,regular
Cliente_56,9674.74,2024-08-24,regular
Cliente_34,2726.27,2024-08-24,regular
Cliente_3,1787.1,2024-08-24,regular
Cliente_27,8209.2,2024-08-24,regular
Cliente_22,9841.39,2024-08-24,regular
Cliente_21,9360.66,2024-08-24,regular
Cliente_40,5879.07,2024-08-24,late
Cliente_65,8397.79,2024-08-24,late
Cliente_37,3620.38,2024-08-24,regular
Cliente_25,9202.24,2024-08-24,late
Cliente_4,5255.37,2024-08-24,regular
Cliente_66,1388.04,2024-08-24,regular
Cliente_21,1693.15,2024-08-24,regular
Cliente_81,1264.93,2024-08-24,regular
Cliente_95,6493.15,2024-08-24,late
Cliente_93,7172.71,2024-08-24,regular
Cliente_15,257.63,2024-08-24,late
Cliente_26,7480.5,2024-08-24,regular
Cliente_39,7908.91,2024-08-24,regular
Cliente_85,7899.0,2024-08-24,late
Cliente_29,6609.12,2024-08-24,regular
Cliente_28,8638.92,2024-08-24,regular
Cliente_34,3475.37,2024-08-24,regular
Cliente_31,6685.53,2024-08-24,regular
Cliente_43,6522.33,2024-08-24,regular
Cliente_86,8497.49,2024-08-24,regular
Cliente_33,7404.66,2024-08-24,regular
Cliente_34,116.06,2024-08-24,regular
Cliente_76,1655.91,2024-08-24,regular
Cliente_1,347.21,2024-08-24,regular
Cliente_61,5079.64,2024-08-24,regular
Cliente_66,3327.36,2024-08-24,regular
Cliente_60,127.43,2024-08-24,late
Cliente_66,7230.51,2024-08-24,regular
Cliente_80,2517.79,2024-08-24,late
Cliente_97,9344.47,2024-08-24,regular
Cliente_76,5510.05,2024-08-24,regular
Cliente_79,5526.45,2024-08-24,regular
Cliente_44,778.59,2024-08-24,regular
Cliente_23,3269.43,2024-08-24,regular
Cliente_25,3458.41,2024-08-24,late
Cliente_57,3281.89,2024-08-24,regular
Cliente_36,8206.89,2024-08-24,regular
Cliente_82,3808.8,2024-08-24,regular
Cliente_97,5254.38,2024-08-24,regular
Cliente_3,5353.17,2024-08-24,regular
Cliente_38,5008.39,2024-08-24,regular
Cliente_33,9064.4,2024-08-24,regular
Cliente_81,3496.8,2024-08-24,regular
Cliente_44,6474.87,2024-08-24,regular
Cliente_92,3456.82,2024-08-24,regular
Cliente_56,2871.19,2024-08-24,regular
Cliente_82,8040.91,2024-08-24,regular
Cliente_59,9220.34,2024-08-24,regular
Cliente_77,4982.61,2024-08-24,regular
Cliente_54,6340.36,2024-08-24,regular
Cliente_100,391.11,2024-08-24,late
Cliente_66,5031.1,2024-08-24,regular
Cliente_18,8523.85,2024-08-24,regular
Cliente_4,956.3,2024-08-24,regular
Cliente_72,3932.69,2024-08-24,regular
Cliente_29,6470.3,2024-08-24,regular
Cliente_83,3025.56,2024-08-24,regular
Cliente_20,8958.68,2024-08-24,late
Cliente_32,6510.27,2024-08-24,regular
Cliente_35,6334.09,2024-08-24,late
Cliente_41,6869.08,2024-08-24,regular
Cliente_46,3950.08,2024-08-24,regular
Cliente_87,3115.34,2024-08-24,regular
Cliente_91,1131.02,2024-08-24,regular
Cliente_99,2466.5,2024-08-24,regular
Cliente_52,6950.16,2024-08-24,regular
Cliente_40,4118.31,2024-08-24,late
Cliente_35,5135.23,2024-08-24,late
Cliente_88,1738.85,2024-08-25,regular
Cliente_76,2658.78,2024-08-25,regular
Cliente_39,5236.27,2024-08-25,regular
Cliente_9,906.55,2024-08-25,regular
Cliente_41,1657.45,2024-08-25,regular
Cliente_52,2875.71,2024-08-25,regular
Cliente_60,5866.33,2024-08-25,late
Cliente_1,3769.21,2024-08-25,regular
Cliente_11,6835.61,2024-08-25,regular
Cliente_34,7065.86,2024-08-25,regular
Cliente_53,7280.58,2024-08-25,regular
Cliente_57,7338.16,2024-08-25,regular
Cliente_23,5664.77,2024-08-25,regular
Cliente_71,7514.66,2024-08-25,regular
Cliente_14,1931.54,2024-08-25,regular
Cliente_52,3255.47,2024-08-25,regular
Cliente_35,4383.8,2024-08-25,late
Cliente_81,2281.72,2024-08-25,regular
Cliente_87,4605.95,2024-08-25,regular
Cliente_45,5244.58,2024-08-25,late
